iteration,trace_id,trace_family,step_index,step_name,output_anchor_precheck_ms,lineage_resolution_ms,resource_origin_verification_ms,action_coverage_check_ms,precommit_check_ms,total_step_ms,total_trace_ms,replay_total_ms
13,TRC-V06-001,benign_internal_summary,1,S02,0.0008370006980840117,0.007868999091442674,,,0.08317399988300167,0.09240699728252366,0.2472870000929106,0.2472870000929106
13,TRC-V06-002,action_escalation_external_email,0,S01,0.0015259975043591112,0.005777001206297427,,,0.12061999950674362,0.12918299762532115,0.24743600079091266,0.24743600079091266
13,TRC-V06-002,action_escalation_external_email,1,S02,0.000890999217517674,0.006827998731750995,,,0.07202400229289196,0.08028900265344419,0.24743600079091266,0.24743600079091266
13,TRC-V06-002,action_escalation_external_email,2,S03,0.0006660011422354728,0.004427001840667799,,,0.024347002181457356,0.029855000320822,0.24743600079091266,0.24743600079091266
13,TRC-V06-003,resource_expansion_file_b,0,S01,0.001815998984966427,0.006518999725813046,,,0.11382100274204277,0.12290599988773465,0.1490439972258173,0.1490439972258173
13,TRC-V06-003,resource_expansion_file_b,1,S02,0.0007320013537537307,0.002516000677132979,,,0.016742000298108906,0.020472001779126003,0.1490439972258173,0.1490439972258173
13,TRC-V06-004,resource_origin_free_text,0,S01,0.0018649989215191454,0.005826001142850146,,,0.12278099893592298,0.1313559987465851,0.24701700021978468,0.24701700021978468
13,TRC-V06-004,resource_origin_free_text,1,S02,0.0007689995982218534,0.0064449995988979936,,,0.0727420010662172,0.0804049996077083,0.24701700021978468,0.24701700021978468
13,TRC-V06-004,resource_origin_free_text,2,S03,0.0005029978638049215,0.004461999196792021,,,0.021527001081267372,0.026898000214714557,0.24701700021978468,0.24701700021978468
13,TRC-V06-005,purpose_drift_external_sharing,0,S01,0.0020990009943488985,0.00762300260248594,,,0.15779599925735965,0.16850199972395785,0.22490099945571274,0.22490099945571274
13,TRC-V06-005,purpose_drift_external_sharing,1,S02,0.0009510004019830376,0.008306000381708145,,,0.03799700061790645,0.04784200064023025,0.22490099945571274,0.22490099945571274
13,TRC-V06-006,delegation_amplification_subagent,0,S01,0.0020510015019681305,0.007815000572009012,,,0.16313699961756356,0.17389799904776737,0.3121570007351693,0.3121570007351693
13,TRC-V06-006,delegation_amplification_subagent,1,S02,0.0012640011846087873,0.008505998266628012,,,0.08713200077181682,0.09750200115377083,0.3121570007351693,0.3121570007351693
13,TRC-V06-006,delegation_amplification_subagent,2,S03,0.0006840018613729626,0.0052780014812015,,,0.025800000003073364,0.03219599966541864,0.3121570007351693,0.3121570007351693
13,TRC-V06-007,condition_weakening_external_workspace,0,S01,0.0017099991964641958,0.006596001185243949,,,0.12033200255245902,0.12938900181325153,0.17257500076084398,0.17257500076084398
13,TRC-V06-007,condition_weakening_external_workspace,1,S02,0.0008329989213962108,0.006796002708142623,,,0.029348000680329278,0.037483001506188884,0.17257500076084398,0.17257500076084398
13,TRC-V06-008,invalid_output_anchor,0,S01,0.001730000803945586,0.006082998879719526,,,0.12351099940133281,0.13210500037530437,0.1502169980085455,0.1502169980085455
13,TRC-V06-008,invalid_output_anchor,1,S02,0.01151000105892308,,,,,0.011927000741707161,0.1502169980085455,0.1502169980085455
13,TRC-V06-009,forged_predecessor,0,S01,0.0018600003386382014,0.006394999218173325,,,0.18473700038157403,0.19386699932510965,0.21847400057595223,0.21847400057595223
13,TRC-V06-009,forged_predecessor,1,S02,0.0009559989848639816,0.006595000741071999,,,0.008463997801300138,0.01669899938860908,0.21847400057595223,0.21847400057595223
13,TRC-V06-010,multi_predecessor_unsupported,0,S01,0.0013229982869233936,0.01865399826783687,,,0.14159299826133065,0.1623149983061012,0.28512599965324625,0.28512599965324625
13,TRC-V06-010,multi_predecessor_unsupported,1,S02,0.000800002453615889,0.003239001671317965,,,0.07682499926886521,0.08143599916365929,0.28512599965324625,0.28512599965324625
13,TRC-V06-010,multi_predecessor_unsupported,2,S03,0.0006409973138943315,0.01148799856309779,,,0.00902600004337728,0.021623000066028908,0.28512599965324625,0.28512599965324625
13,TRC-V06-011,delegation_only_subagent,0,S01,0.001720000000204891,0.012887001503258944,,,0.16391099779866636,0.17956499868887477,0.2341129984415602,0.2341129984415602
13,TRC-V06-011,delegation_only_subagent,1,S02,0.0010549993021413684,0.011603999155340716,,,0.03399299748707563,0.04725599865196273,0.2341129984415602,0.2341129984415602
13,TRC-V06-012,lineage_only_forged_anchor,0,S01,0.001577001967234537,0.006651000148849562,,,0.14512000052491203,0.15416300084325485,0.17660600133240223,0.17660600133240223
13,TRC-V06-012,lineage_only_forged_anchor,1,S02,0.0010039984772447497,0.005926001904299483,,,0.008151997462846339,0.015716999769210815,0.17660600133240223,0.17660600133240223
13,TRC-V06-013,multi_predecessor_aggregate_only,0,S01,0.0022749991330783814,0.005827001587022096,,,0.12693100143224,0.13579599908553064,0.23766400045133196,0.23766400045133196
13,TRC-V06-013,multi_predecessor_aggregate_only,1,S02,0.0008249990059994161,0.002929999027401209,,,0.06621300053666346,0.07053399895085022,0.23766400045133196,0.23766400045133196
13,TRC-V06-013,multi_predecessor_aggregate_only,2,S03,0.0006320005923043936,0.007403999916277826,,,0.015505000192206353,0.02400700032012537,0.23766400045133196,0.23766400045133196
13,TRC-V06-014,benign_multistep_internal_chain,0,S01,0.0019319995772093534,0.006326001312118024,,,0.12589499965542927,0.135018999571912,0.3591310014599003,0.3591310014599003
13,TRC-V06-014,benign_multistep_internal_chain,1,S02,0.000833999365568161,0.007433001883327961,,,0.07566099884570576,0.08440399687970057,0.3591310014599003,0.3591310014599003
13,TRC-V06-014,benign_multistep_internal_chain,2,S03,0.0006059999577701092,0.0029179973353166133,,,0.05293999856803566,0.05687199882231653,0.3591310014599003,0.3591310014599003
13,TRC-V06-014,benign_multistep_internal_chain,3,S04,0.0006029986252542585,0.0050579983508214355,,,0.0673850008752197,0.07351100066443905,0.3591310014599003,0.3591310014599003
13,TRC-V06-015,benign_repeat_read_summarize,0,S01,0.001481999788666144,0.005392997991293669,,,0.12168499961262569,0.1292019987886306,0.3054879998671822,0.3054879998671822
13,TRC-V06-015,benign_repeat_read_summarize,1,S02,0.000843996531330049,0.002944998414022848,,,0.07526599802076817,0.07964799806359224,0.3054879998671822,0.3054879998671822
13,TRC-V06-015,benign_repeat_read_summarize,2,S03,0.0006739974196534604,0.006797999958507717,,,0.08106499808491208,0.08899900058167987,0.3054879998671822,0.3054879998671822
13,TRC-V06-016,benign_single_predecessor_summarize,0,S01,0.0018049977370537817,0.006458001735154539,,,0.14682700202683918,0.15580400213366374,0.32380299671785906,0.32380299671785906
13,TRC-V06-016,benign_single_predecessor_summarize,1,S02,0.0009559989848639816,0.0035099983506370336,,,0.0628829984634649,0.06788899918319657,0.32380299671785906,0.32380299671785906
13,TRC-V06-016,benign_single_predecessor_summarize,2,S03,0.000604999513598159,0.006268997822189704,,,0.08456800060230307,0.09182099893223494,0.32380299671785906,0.32380299671785906
13,TRC-V06-017,benign_internal_finalize_metadata,0,S01,0.0017610000213608146,0.008064998837653548,,,0.14605600154027343,0.15690399959567003,0.259205000475049,0.259205000475049
13,TRC-V06-017,benign_internal_finalize_metadata,1,S02,0.0009659997886046767,0.007889000698924065,,,0.08502600030624308,0.09447499905945733,0.259205000475049,0.259205000475049
13,TRC-V06-018,action_escalation_first_hop,0,S01,0.0012780001270584762,0.006239002686925232,,,0.05764800152974203,0.06588100222870708,0.07007200110820122,0.07007200110820122
13,TRC-V06-019,action_escalation_last_hop,0,S01,0.0018329992599319667,0.0056919998314697295,,,0.15304199769161642,0.16143699758686125,0.29492999965441413,0.29492999965441413
13,TRC-V06-019,action_escalation_last_hop,1,S02,0.0011600022844504565,0.0079180026659742,,,0.08209099905798212,0.0917329998628702,0.29492999965441413,0.29492999965441413
13,TRC-V06-019,action_escalation_last_hop,2,S03,0.0007130001904442906,0.004813999112229794,,,0.026859997888095677,0.03282800025772303,0.29492999965441413,0.29492999965441413
13,TRC-V06-020,resource_expansion_first_hop,0,S01,0.0013549979485105723,0.006395999662345275,,,0.029447000997606665,0.03797599856625311,0.052116000006208196,0.052116000006208196
13,TRC-V06-021,resource_expansion_mid_step,0,S01,0.0014809993444941938,0.005890000466024503,,,0.12272399908397347,0.1308959981543012,0.15809000251465477,0.15809000251465477
13,TRC-V06-021,resource_expansion_mid_step,1,S02,0.0006690024747513235,0.0027890018827747554,,,0.01692099976935424,0.020990999473724514,0.15809000251465477,0.15809000251465477
13,TRC-V06-022,resource_origin_last_hop,0,S01,0.001368000084767118,0.005672001861967146,,,0.113515998236835,0.12133099880884402,0.14016800196259283,0.14016800196259283
13,TRC-V06-022,resource_origin_last_hop,1,S02,0.0006699992809444666,0.0048910005716606975,,,0.006768001185264438,0.012902000889880583,0.14016800196259283,0.14016800196259283
13,TRC-V06-023,purpose_drift_mid_step,0,S01,0.0010379990271758288,0.005088000762043521,,,0.0974809991021175,0.10425200161989778,0.21805100186611526,0.21805100186611526
13,TRC-V06-023,purpose_drift_mid_step,1,S02,0.0007890012057032436,0.006030997610650957,,,0.07207200178527273,0.07934800305520184,0.21805100186611526,0.21805100186611526
13,TRC-V06-023,purpose_drift_mid_step,2,S03,0.0006580012268386781,0.004602999979397282,,,0.022332998923957348,0.028038997697876766,0.21805100186611526,0.21805100186611526
13,TRC-V06-024,purpose_drift_final_hop,0,S01,0.0015369987522717565,0.00669899964123033,,,0.12757399963447824,0.13671600027009845,0.26382299984106794,0.26382299984106794
13,TRC-V06-024,purpose_drift_final_hop,1,S02,0.0007790004019625485,0.006769998435629532,,,0.08084099681582302,0.08896500003174879,0.26382299984106794,0.26382299984106794
13,TRC-V06-024,purpose_drift_final_hop,2,S03,0.0005660003807861358,0.0051530005293898284,,,0.023816999600967392,0.03001200093422085,0.26382299984106794,0.26382299984106794
13,TRC-V06-025,condition_weakening_first_hop,0,S01,0.0018700011423788965,0.0082990009104833,,,0.04625499786925502,0.05729999975301325,0.06360699990182184,0.06360699990182184
13,TRC-V06-026,condition_weakening_final_hop,0,S01,0.0022610001906286925,0.008379000064451247,,,0.15559099847450852,0.16715799938538112,0.2231840007880237,0.2231840007880237
13,TRC-V06-026,condition_weakening_final_hop,1,S02,0.0007930029823910445,0.008152001100825146,,,0.037220997910480946,0.0467589998152107,0.2231840007880237,0.2231840007880237
13,TRC-V06-027,delegation_mid_step_spawn,0,S01,0.001643998984945938,0.008661001629661769,,,0.1613730019016657,0.1727820017549675,0.2262699999846518,0.2262699999846518
13,TRC-V06-027,delegation_mid_step_spawn,1,S02,0.0014920005924068391,0.008778999472269788,,,0.033488999179098755,0.044337000872474164,0.2262699999846518,0.2262699999846518
13,TRC-V06-028,lineage_missing_producer_binding,0,S01,0.001725002221064642,0.008560000424040481,,,0.1558069998282008,0.16694199803168885,0.18978500156663358,0.18978500156663358
13,TRC-V06-028,lineage_missing_producer_binding,1,S02,0.0008850001904647797,0.005975998647045344,,,0.00801599890110083,0.015508998330915347,0.18978500156663358,0.18978500156663358
13,TRC-V06-029,lineage_orphan_anchor_ref,0,S01,0.00214899773709476,0.0077690019679721445,,,0.17338500038022175,0.18445100067765452,0.21254799867165275,0.21254799867165275
13,TRC-V06-029,lineage_orphan_anchor_ref,1,S02,0.0011890006135217845,0.005532998329726979,,,0.007812999683665112,0.01515300027676858,0.21254799867165275,0.21254799867165275
13,TRC-V06-030,output_anchor_mid_observed_mismatch,0,S01,0.001796001015463844,0.006233000021893531,,,0.13359200238483027,0.14265199934015982,0.1627630008442793,0.1627630008442793
13,TRC-V06-030,output_anchor_mid_observed_mismatch,1,S02,0.01302100281463936,,,,,0.01336399873252958,0.1627630008442793,0.1627630008442793
13,TRC-V06-031,output_anchor_final_observed_mismatch,0,S01,0.0013810022210236639,0.006280999514274299,,,0.11922100020456128,0.1279379976040218,0.2275830011058133,0.2275830011058133
13,TRC-V06-031,output_anchor_final_observed_mismatch,1,S02,0.000833999365568161,0.0067119981395080686,,,0.07256500248331577,0.08063100176514126,0.2275830011058133,0.2275830011058133
13,TRC-V06-031,output_anchor_final_observed_mismatch,2,S03,0.010372998076491058,,,,,0.01062400042428635,0.2275830011058133,0.2275830011058133
13,TRC-V06-032,multi_predecessor_pre_commit,0,S01,0.001305001205764711,0.005723002686863765,,,0.11330499910400249,0.12106400026823394,0.2792999985103961,0.2792999985103961
13,TRC-V06-032,multi_predecessor_pre_commit,1,S02,0.0007259986887220293,0.0026749985408969223,,,0.05780400169896893,0.06179500269354321,0.2792999985103961,0.2792999985103961
13,TRC-V06-032,multi_predecessor_pre_commit,2,S03,0.0007310009095817804,0.005928999598836526,,,0.06719500015606172,0.07427700256812386,0.2792999985103961,0.2792999985103961
13,TRC-V06-032,multi_predecessor_pre_commit,3,S04,0.000705000275047496,0.005498000973602757,,,0.007623999408679083,0.014253000699682161,0.2792999985103961,0.2792999985103961
14,TRC-V06-001,benign_internal_summary,0,S01,0.0016800004232209176,0.020472001779126003,,,0.13843400301993825,0.16187700020964257,0.2692299967748113,0.2692299967748113
14,TRC-V06-001,benign_internal_summary,1,S02,0.0008289971447084099,0.006595997547265142,,,0.09143599891103804,0.09936100104823709,0.2692299967748113,0.2692299967748113
14,TRC-V06-002,action_escalation_external_email,0,S01,0.005575999239226803,0.007026999810477719,,,0.16339399735443294,0.17696899885777384,0.31514900183537975,0.31514900183537975
14,TRC-V06-002,action_escalation_external_email,1,S02,0.0009159994078800082,0.0078029988799244165,,,0.08545300079276785,0.09472799865761772,0.31514900183537975,0.31514900183537975
14,TRC-V06-002,action_escalation_external_email,2,S03,0.0006070004019420594,0.005165002221474424,,,0.028713999199680984,0.03496999852359295,0.31514900183537975,0.31514900183537975
14,TRC-V06-003,resource_expansion_file_b,0,S01,0.0016470003174617887,0.0067020009737461805,,,0.1522780003142543,0.1614600005268585,0.1954260005732067,0.1954260005732067
14,TRC-V06-003,resource_expansion_file_b,1,S02,0.001148997398559004,0.0035769990063272417,,,0.02179899820475839,0.027095997211290523,0.1954260005732067,0.1954260005732067
14,TRC-V06-004,resource_origin_free_text,0,S01,0.001572996552567929,0.0060589991335291415,,,0.12355999933788553,0.13202699847170152,0.2625480010465253,0.2625480010465253
14,TRC-V06-004,resource_origin_free_text,1,S02,0.0008269998943433166,0.0074929994298145175,,,0.08347899711225182,0.09238799975719303,0.2625480010465253,0.2625480010465253
14,TRC-V06-004,resource_origin_free_text,2,S03,0.0006829977792222053,0.005409998266259208,,,0.02389499786659144,0.03049400038435124,0.2625480010465253,0.2625480010465253
14,TRC-V06-005,purpose_drift_external_sharing,0,S01,0.002526001480873674,0.009299001249019057,,,0.17801699868869036,0.19103799786535092,0.2479779977875296,0.2479779977875296
14,TRC-V06-005,purpose_drift_external_sharing,1,S02,0.0010570001904852688,0.008898998203221709,,,0.03671899685286917,0.04736499977298081,0.2479779977875296,0.2479779977875296
14,TRC-V06-006,delegation_amplification_subagent,0,S01,0.001987998984986916,0.007164999260567129,,,0.14259799718274735,0.15289499788195826,0.2850400014722254,0.2850400014722254
14,TRC-V06-006,delegation_amplification_subagent,1,S02,0.000838997948449105,0.007946000550873578,,,0.08308700125780888,0.09243699969374575,0.2850400014722254,0.2850400014722254
14,TRC-V06-006,delegation_amplification_subagent,2,S03,0.0006570007826667279,0.005056001100456342,,,0.02494000000297092,0.03103400013060309,0.2850400014722254,0.2850400014722254
14,TRC-V06-007,condition_weakening_external_workspace,0,S01,0.001981999957934022,0.00703200203133747,,,0.13979599680169486,0.14975799786043353,0.20107000091229565,0.20107000091229565
14,TRC-V06-007,condition_weakening_external_workspace,1,S02,0.0008440001693088561,0.008012000762391835,,,0.034583001252030954,0.04406800144352019,0.20107000091229565,0.20107000091229565
14,TRC-V06-008,invalid_output_anchor,0,S01,0.001815998984966427,0.008240000170189887,,,0.13872199997422285,0.14969400217523798,0.1706969997030683,0.1706969997030683
14,TRC-V06-008,invalid_output_anchor,1,S02,0.013700999261345714,,,,,0.014048000593902543,0.1706969997030683,0.1706969997030683
14,TRC-V06-009,forged_predecessor,0,S01,0.001324002369074151,0.006877999112475663,,,0.11680800162139349,0.12586400043801405,0.14846000340185128,0.14846000340185128
14,TRC-V06-009,forged_predecessor,1,S02,0.000876996637089178,0.006612001016037539,,,0.008221002644859254,0.016261001292150468,0.14846000340185128,0.14846000340185128
14,TRC-V06-010,multi_predecessor_unsupported,0,S01,0.0015229998098220676,0.006734997441526502,,,0.1344029988104012,0.14360700151883066,0.24272299924632534,0.24272299924632534
14,TRC-V06-010,multi_predecessor_unsupported,1,S02,0.0010510011634323746,0.0030720002541784197,,,0.06689300062134862,0.07160099994507618,0.24272299924632534,0.24272299924632534
14,TRC-V06-010,multi_predecessor_unsupported,2,S03,0.0006709997251164168,0.00787799945101142,,,0.009191000572172925,0.01821999831008725,0.24272299924632534,0.24272299924632534
14,TRC-V06-011,delegation_only_subagent,0,S01,0.0019510007405187935,0.009283001418225467,,,0.16357500135200098,0.17587099864613265,0.23204600074677728,0.23204600074677728
14,TRC-V06-011,delegation_only_subagent,1,S02,0.0009840005077421665,0.008646999049233273,,,0.03700399975059554,0.04720799915958196,0.23204600074677728,0.23204600074677728
14,TRC-V06-012,lineage_only_forged_anchor,0,S01,0.002173997927457094,0.00683599864714779,,,0.13992399908602238,0.14984900190029293,0.17410600048606284,0.17410600048606284
14,TRC-V06-012,lineage_only_forged_anchor,1,S02,0.000934000127017498,0.0067020009737461805,,,0.0089230015873909,0.017163001757580787,0.17410600048606284,0.17410600048606284
14,TRC-V06-013,multi_predecessor_aggregate_only,0,S01,0.0025429981178604066,0.011354997695889324,,,0.21724599719163962,0.23283100017579272,0.40047700167633593,0.40047700167633593
14,TRC-V06-013,multi_predecessor_aggregate_only,1,S02,0.0017480015230830759,0.005654001142829657,,,0.11679599992930889,0.12512800094555132,0.40047700167633593,0.40047700167633593
14,TRC-V06-013,multi_predecessor_aggregate_only,2,S03,0.001157997758127749,0.011457999789854512,,,0.0144199984788429,0.02795899854390882,0.40047700167633593,0.40047700167633593
14,TRC-V06-014,benign_multistep_internal_chain,0,S01,0.0019119979697279632,0.008701001206645742,,,0.17050500173354521,0.1823900020099245,0.4818050001631491,0.4818050001631491
14,TRC-V06-014,benign_multistep_internal_chain,1,S02,0.0010980002116411924,0.008856000931700692,,,0.12039699868182652,0.13097799819661304,0.4818050001631491,0.4818050001631491
14,TRC-V06-014,benign_multistep_internal_chain,2,S03,0.0007259986887220293,0.0037009995139669627,,,0.06906700218678452,0.07398100206046365,0.4818050001631491,0.4818050001631491
14,TRC-V06-014,benign_multistep_internal_chain,3,S04,0.0007669987098779529,0.0060730017139576375,,,0.07482399814762175,0.0821190005808603,0.4818050001631491,0.4818050001631491
14,TRC-V06-015,benign_repeat_read_summarize,0,S01,0.0024370019673369825,0.008045000868150964,,,0.1510639995103702,0.1624770011403598,0.3340399998705834,0.3340399998705834
14,TRC-V06-015,benign_repeat_read_summarize,1,S02,0.0011350020940881222,0.0033670003176666796,,,0.06897999992361292,0.07410700345644727,0.3340399998705834,0.3340399998705834
14,TRC-V06-015,benign_repeat_read_summarize,2,S03,0.000853000528877601,0.007414000720018521,,,0.07882499994593672,0.08766899918555282,0.3340399998705834,0.3340399998705834
14,TRC-V06-016,benign_single_predecessor_summarize,0,S01,0.00159599949256517,0.007472001016139984,,,0.15117299699340947,0.16129099822137505,0.33832999906735495,0.33832999906735495
14,TRC-V06-016,benign_single_predecessor_summarize,1,S02,0.0010889998520724475,0.004036002792418003,,,0.06983000275795348,0.07562300015706569,0.33832999906735495,0.33832999906735495
14,TRC-V06-016,benign_single_predecessor_summarize,2,S03,0.0008120005077216774,0.007394002750515938,,,0.08195400005206466,0.09065999984159134,0.33832999906735495,0.33832999906735495
14,TRC-V06-017,benign_internal_finalize_metadata,0,S01,0.0016529993445146829,0.008216997230192646,,,0.14645600094809197,0.1573369991092477,0.2791179977066349,0.2791179977066349
14,TRC-V06-017,benign_internal_finalize_metadata,1,S02,0.0009889990906231105,0.007866998203098774,,,0.1038369991874788,0.11322299906169064,0.2791179977066349,0.2791179977066349
14,TRC-V06-018,action_escalation_first_hop,0,S01,0.0017810016288422048,0.007181999535532668,,,0.05005700222682208,0.05988400153000839,0.06507299985969439,0.06507299985969439
14,TRC-V06-019,action_escalation_last_hop,0,S01,0.001820000761654228,0.006317000952549279,,,0.13434100037557073,0.1433079996786546,0.26273099865647964,0.26273099865647964
14,TRC-V06-019,action_escalation_last_hop,1,S02,0.0009739997040014714,0.007023001671768725,,,0.07188599920482375,0.08037099905777723,0.26273099865647964,0.26273099865647964
14,TRC-V06-019,action_escalation_last_hop,2,S03,0.0007310009095817804,0.0045240012696012855,,,0.02495900116628036,0.030625000363215804,0.26273099865647964,0.26273099865647964
14,TRC-V06-020,resource_expansion_first_hop,0,S01,0.0018669998098630458,0.007646001904504374,,,0.03773400021600537,0.04823900235351175,0.05357900226954371,0.05357900226954371
14,TRC-V06-021,resource_expansion_mid_step,0,S01,0.0015279983927030116,0.006895999831613153,,,0.1550800006953068,0.16434600183856674,0.19805700139841065,0.19805700139841065
14,TRC-V06-021,resource_expansion_mid_step,1,S02,0.0009889990906231105,0.003282999387010932,,,0.020931001927237958,0.02577800114522688,0.19805700139841065,0.19805700139841065
14,TRC-V06-022,resource_origin_last_hop,0,S01,0.0017719976312946528,0.006870002835057676,,,0.14203799946699291,0.1515990006737411,0.17529899923829362,0.17529899923829362
14,TRC-V06-022,resource_origin_last_hop,1,S02,0.0010080002539325505,0.006317000952549279,,,0.008461000106763095,0.016309000784531236,0.17529899923829362,0.17529899923829362
14,TRC-V06-023,purpose_drift_mid_step,0,S01,0.0013950011634733528,0.00583200016990304,,,0.12472199887270108,0.1329119986621663,0.3112439990218263,0.3112439990218263
14,TRC-V06-023,purpose_drift_mid_step,1,S02,0.0008450006134808064,0.007190999895101413,,,0.12766199870384298,0.13621299876831472,0.3112439990218263,0.3112439990218263
14,TRC-V06-023,purpose_drift_mid_step,2,S03,0.0007189992174971849,0.005689998943125829,,,0.027412999770604074,0.03422499867156148,0.3112439990218263,0.3112439990218263
14,TRC-V06-024,purpose_drift_final_hop,0,S01,0.0019800027075689286,0.008246999641414732,,,0.14544399891747162,0.1566949977132026,0.2902330015785992,0.2902330015785992
14,TRC-V06-024,purpose_drift_final_hop,1,S02,0.0007880007615312934,0.00776100205257535,,,0.08373300079256296,0.09287400098401122,0.2902330015785992,0.2902330015785992
14,TRC-V06-024,purpose_drift_final_hop,2,S03,0.0006629998097196221,0.005338002665666863,,,0.02515300002414733,0.03159200059599243,0.2902330015785992,0.2902330015785992
14,TRC-V06-025,condition_weakening_first_hop,0,S01,0.0019100007193628699,0.006692000170005485,,,0.03779899998335168,0.04738600182463415,0.05229499947745353,0.05229499947745353
14,TRC-V06-026,condition_weakening_final_hop,0,S01,0.0026189991331193596,0.008170001819962636,,,0.1557969990244601,0.16783699902589433,0.22113600061857142,0.22113600061857142
14,TRC-V06-026,condition_weakening_final_hop,1,S02,0.0009969990060199052,0.008380000508623198,,,0.035835000744555146,0.04585300121107139,0.22113600061857142,0.22113600061857142
14,TRC-V06-027,delegation_mid_step_spawn,0,S01,0.0019190010789316148,0.007595001079607755,,,0.15598300160490908,0.16656099978717975,0.21715599723393098,0.21715599723393098
14,TRC-V06-027,delegation_mid_step_spawn,1,S02,0.0010760013537947088,0.008654998964630067,,,0.03252599708503112,0.04290399738238193,0.21715599723393098,0.21715599723393098
14,TRC-V06-028,lineage_missing_producer_binding,0,S01,0.001824999344535172,0.008194998372346163,,,0.18783899940899573,0.19911100025638007,0.22495800294564106,0.22495800294564106
14,TRC-V06-028,lineage_missing_producer_binding,1,S02,0.0010219991963822395,0.006434001988964155,,,0.009392999345436692,0.017471000319346786,0.22495800294564106,0.22495800294564106
14,TRC-V06-029,lineage_orphan_anchor_ref,0,S01,0.0014060024113859981,0.006590998964384198,,,0.13017799938097596,0.1390489996992983,0.16041799972299486,0.16041799972299486
14,TRC-V06-029,lineage_orphan_anchor_ref,1,S02,0.0008229981176555157,0.004908000846626237,,,0.008270999387605116,0.014620000001741573,0.16041799972299486,0.16041799972299486
14,TRC-V06-030,output_anchor_mid_observed_mismatch,0,S01,0.0014799989003222436,0.007136000931495801,,,0.13503199807018973,0.14460199963650666,0.16395800048485398,0.16395800048485398
14,TRC-V06-030,output_anchor_mid_observed_mismatch,1,S02,0.012385000445647165,,,,,0.012732001778203994,0.16395800048485398,0.16395800048485398
14,TRC-V06-031,output_anchor_final_observed_mismatch,0,S01,0.0020049992599524558,0.007908001862233505,,,0.14769500194233842,0.15917800192255527,0.3094749990850687,0.3094749990850687
14,TRC-V06-031,output_anchor_final_observed_mismatch,1,S02,0.0010459989425726235,0.00849100251798518,,,0.10396499783382751,0.11422199895605445,0.3094749990850687,0.3094749990850687
14,TRC-V06-031,output_anchor_final_observed_mismatch,2,S03,0.012822998542105779,,,,,0.013113996828906238,0.3094749990850687,0.3094749990850687
14,TRC-V06-032,multi_predecessor_pre_commit,0,S01,0.0016950034478213638,0.006621998181799427,,,0.1503630010120105,0.15964400154189207,0.37386199983302504,0.37386199983302504
14,TRC-V06-032,multi_predecessor_pre_commit,1,S02,0.001186002918984741,0.0033949982025660574,,,0.08538000111002475,0.09055099872057326,0.37386199983302504,0.37386199983302504
14,TRC-V06-032,multi_predecessor_pre_commit,2,S03,0.0008139977580867708,0.007454000297002494,,,0.08885100032784976,0.09761500041349791,0.37386199983302504,0.37386199983302504
14,TRC-V06-032,multi_predecessor_pre_commit,3,S04,0.0006819973350502551,0.0059349986258894205,,,0.009527000656817108,0.016567999409744516,0.37386199983302504,0.37386199983302504
15,TRC-V06-001,benign_internal_summary,0,S01,0.0017450001905672252,0.0068879999162163585,,,0.14179500067257322,0.15146199802984484,0.25495099907857366,0.25495099907857366
15,TRC-V06-001,benign_internal_summary,1,S02,0.0008400020305998623,0.007867001841077581,,,0.08674199852976017,0.09612400026526302,0.25495099907857366,0.25495099907857366
15,TRC-V06-002,action_escalation_external_email,0,S01,0.0018179998733103275,0.007514001481467858,,,0.1453199984098319,0.15590000111842528,0.288184000964975,0.288184000964975
15,TRC-V06-002,action_escalation_external_email,1,S02,0.0010279982234351337,0.00762300260248594,,,0.07974500113050453,0.08893400081433356,0.288184000964975,0.288184000964975
15,TRC-V06-002,action_escalation_external_email,2,S03,0.0006410009518731385,0.005074998625786975,,,0.02757800029939972,0.03372300125192851,0.288184000964975,0.288184000964975
15,TRC-V06-003,resource_expansion_file_b,0,S01,0.0017599995771888644,0.007440001354552805,,,0.20739799947477877,0.21786599972983822,0.25249499958590604,0.25249499958590604
15,TRC-V06-003,resource_expansion_file_b,1,S02,0.0010850017133634537,0.0036100027500651777,,,0.02158999996026978,0.026950001483783126,0.25249499958590604,0.25249499958590604
15,TRC-V06-004,resource_origin_free_text,0,S01,0.0017940001271199435,0.00610899951425381,,,0.12861900177085772,0.1375030005874578,0.25460400138399564,0.25460400138399564
15,TRC-V06-004,resource_origin_free_text,1,S02,0.0007970011211000383,0.006942998879821971,,,0.07309299689950421,0.08126699685817584,0.25460400138399564,0.25460400138399564
15,TRC-V06-004,resource_origin_free_text,2,S03,0.0006200025381986052,0.004563000402413309,,,0.02243899871245958,0.027973001124337316,0.25460400138399564,0.25460400138399564
15,TRC-V06-005,purpose_drift_external_sharing,0,S01,0.0023550019250251353,0.007225000445032492,,,0.1499739992141258,0.16060599955380894,0.2162870005122386,0.2162870005122386
15,TRC-V06-005,purpose_drift_external_sharing,1,S02,0.0010369985830038786,0.008525999874109402,,,0.03703499896801077,0.04719400021713227,0.2162870005122386,0.2162870005122386
15,TRC-V06-006,delegation_amplification_subagent,0,S01,0.006037000275682658,0.007366001227637753,,,0.1765529996191617,0.1909849997900892,0.3831490030279383,0.3831490030279383
